cik,filer_cik,ticker,fiscal_year,report_date,filing_date,accession,path,error,len_full,len_1A,len_7
0000060667,0000060667,LOW,2014,2014-01-31,2014-03-31,0000060667-14-000054,data/raw/0000060667/000006066714000054/lowesform10k.htm,,244104,21441,56064
0000060667,0000060667,LOW,2015,2015-01-30,2015-03-31,0000060667-15-000057,data/raw/0000060667/000006066715000057/lowesform10k.htm,,236233,22223,52395
0000060667,0000060667,LOW,2016,2016-01-29,2016-03-29,0000060667-16-000276,data/raw/0000060667/000006066716000276/lowesform10k.htm,,267033,31971,61174
0000060667,0000060667,LOW,2017,2017-02-03,2017-04-04,0000060667-17-000076,data/raw/0000060667/000006066717000076/lowesform10k.htm,,285273,31378,66905
0000060667,0000060667,LOW,2018,2018-02-02,2018-04-02,0000060667-18-000051,data/raw/0000060667/000006066718000051/form10k_02022018.htm,,286515,36324,66096
0000060667,0000060667,LOW,2019,2019-02-01,2019-04-02,0000060667-19-000042,data/raw/0000060667/000006066719000042/form10k_02012019.htm,,323575,40210,74039
0000060667,0000060667,LOW,2020,2020-01-31,2020-03-23,0000060667-20-000036,data/raw/0000060667/000006066720000036/form10k01312020.htm,,300402,39086,54239
0000060667,0000060667,LOW,2021,2021-01-29,2021-03-22,0000060667-21-000026,data/raw/0000060667/000006066721000026/low-20210129.htm,,290444,41565,54667
0000060667,0000060667,LOW,2022,2022-01-28,2022-03-21,0000060667-22-000038,data/raw/0000060667/000006066722000038/low-20220128.htm,,279948,48125,19092
0000060667,0000060667,LOW,2023,2023-02-03,2023-03-27,0000060667-23-000034,data/raw/0000060667/000006066723000034/low-20230203.htm,,292516,49837,19406
0000060667,0000060667,LOW,2024,2024-02-02,2024-03-25,0000060667-24-000033,data/raw/0000060667/000006066724000033/low-20240202.htm,,289406,50790,17507
0000060667,0000060667,LOW,2025,2025-01-31,2025-03-24,0000060667-25-000049,data/raw/0000060667/000006066725000049/low-20250131.htm,,281926,53781,16230
0000707549,0000707549,LRCX,2007,2007-06-24,2008-03-31,0000891618-08-000189,data/raw/0000707549/000089161808000189/f39305e10vk.htm,,517886,42884,99514
0000707549,0000707549,LRCX,2008,2008-06-29,2008-08-28,0000950134-08-015947,data/raw/0000707549/000095013408015947/f43373e10vk.htm,,335948,40699,69370
0000707549,0000707549,LRCX,2009,2009-06-28,2009-08-27,0001193125-09-182356,data/raw/0000707549/000119312509182356/d10k.htm,,340941,35553,76681
0000707549,0000707549,LRCX,2010,2010-06-27,2010-08-23,0001193125-10-194304,data/raw/0000707549/000119312510194304/d10k.htm,,319902,36857,60888
0000707549,0000707549,LRCX,2011,2011-06-26,2011-08-19,0001193125-11-227691,data/raw/0000707549/000119312511227691/d10k.htm,,325325,38732,56669
0000707549,0000707549,LRCX,2012,2012-06-24,2012-08-22,0001193125-12-365446,data/raw/0000707549/000119312512365446/d365655d10k.htm,,363212,42764,51885
0000707549,0000707549,LRCX,2013,2013-06-30,2013-08-27,0001193125-13-348269,data/raw/0000707549/000119312513348269/d556924d10k.htm,,353790,48328,52107
0000707549,0000707549,LRCX,2014,2014-06-29,2014-08-26,0001193125-14-321759,data/raw/0000707549/000119312514321759/d741932d10k.htm,,339339,48894,52170
0000707549,0000707549,LRCX,2015,2015-06-28,2015-08-13,0001193125-15-290023,data/raw/0000707549/000119312515290023/d937085d10k.htm,,322222,52032,51806
0000707549,0000707549,LRCX,2016,2016-06-26,2016-08-17,0000707549-16-000050,data/raw/0000707549/000070754916000050/lrcx_10kx2016xdocument.htm,,376107,69440,57907
0000707549,0000707549,LRCX,2017,2017-06-25,2017-08-15,0000707549-17-000100,data/raw/0000707549/000070754917000100/lrcx_10kx2017xdocument.htm,,358260,55859,52840
0000707549,0000707549,LRCX,2018,2018-06-24,2018-08-14,0000707549-18-000115,data/raw/0000707549/000070754918000115/lrcx_10kx2018xdocument.htm,,378624,56744,55656
0000707549,0000707549,LRCX,2019,2019-06-30,2019-08-20,0000707549-19-000124,data/raw/0000707549/000070754919000124/lrcx10k2019document.htm,,373525,57363,51544
0000707549,0000707549,LRCX,2020,2020-06-28,2020-08-18,0000707549-20-000138,data/raw/0000707549/000070754920000138/lrcx10k2020document.htm,,368449,65172,52354
0000707549,0000707549,LRCX,2021,2021-06-27,2021-08-17,0000707549-21-000136,data/raw/0000707549/000070754921000136/lrcx-20210627.htm,,346850,69507,50879
0000707549,0000707549,LRCX,2022,2022-06-26,2022-08-24,0000707549-22-000107,data/raw/0000707549/000070754922000107/lrcx-20220626.htm,,338981,74426,37514
0000707549,0000707549,LRCX,2023,2023-06-25,2023-08-15,0000707549-23-000102,data/raw/0000707549/000070754923000102/lrcx-20230625.htm,,349017,78821,39230
0000707549,0000707549,LRCX,2024,2024-06-30,2024-08-29,0000707549-24-000106,data/raw/0000707549/000070754924000106/lrcx-20240630.htm,,338196,79669,30949
0000707549,0000707549,LRCX,2025,2025-06-29,2025-08-11,0000707549-25-000075,data/raw/0000707549/000070754925000075/lrcx-20250629.htm,,331596,81480,32182
0001141391,0001141391,MA,2007,2007-12-31,2008-02-21,0001193125-08-034694,data/raw/0001141391/000119312508034694/d10k.htm,,474844,77781,76199
0001141391,0001141391,MA,2008,2008-12-31,2009-02-19,0001193125-09-033062,data/raw/0001141391/000119312509033062/d10k.htm,,517465,81983,95506
0001141391,0001141391,MA,2009,2009-12-31,2010-02-18,0001193125-10-034065,data/raw/0001141391/000119312510034065/d10k.htm,,498595,168590,80156
0001141391,0001141391,MA,2010,2010-12-31,2011-02-24,0001193125-11-044721,data/raw/0001141391/000119312511044721/d10k.htm,,515985,72411,96111
0001141391,0001141391,MA,2011,2011-12-31,2012-02-16,0001141391-12-000003,data/raw/0001141391/000114139112000003/ma12312011-10xk.htm,,511369,76890,84151
0001141391,0001141391,MA,2012,2012-12-31,2013-02-14,0001141391-13-000003,data/raw/0001141391/000114139113000003/ma12312012-10xk.htm,,468931,82385,61834
0001141391,0001141391,MA,2013,2013-12-31,2014-02-14,0001141391-14-000003,data/raw/0001141391/000114139114000003/ma12312013-10xk.htm,,383615,78026,55411
0001141391,0001141391,MA,2014,2014-12-31,2015-02-13,0001141391-15-000011,data/raw/0001141391/000114139115000011/ma12312014-10xk.htm,,353923,69599,58080
0001141391,0001141391,MA,2015,2015-12-31,2016-02-12,0001141391-16-000085,data/raw/0001141391/000114139116000085/ma12312015-10xk.htm,,340738,64213,59649
0001141391,0001141391,MA,2016,2016-12-31,2017-02-15,0001141391-17-000014,data/raw/0001141391/000114139117000014/ma12312016-10xk.htm,,364825,68037,62249
0001141391,0001141391,MA,2017,2017-12-31,2018-02-14,0001141391-18-000009,data/raw/0001141391/000114139118000009/ma12312017-10xk.htm,,417206,75794,72806
0001141391,0001141391,MA,2018,2018-12-31,2019-02-13,0001141391-19-000013,data/raw/0001141391/000114139119000013/ma12312018-10xk.htm,,412804,69388,61825
0001141391,0001141391,MA,2019,2019-12-31,2020-02-14,0001141391-20-000032,data/raw/0001141391/000114139120000032/ma12312019-10xk.htm,,409644,70633,51533
0001141391,0001141391,MA,2020,2020-12-31,2021-02-12,0001141391-21-000018,data/raw/0001141391/000114139121000018/ma-20201231.htm,,415453,73197,51460
0001141391,0001141391,MA,2021,2021-12-31,2022-02-11,0001141391-22-000023,data/raw/0001141391/000114139122000023/ma-20211231.htm,,433687,76603,51562
0001141391,0001141391,MA,2022,2022-12-31,2023-02-14,0001141391-23-000020,data/raw/0001141391/000114139123000020/ma-20221231.htm,,452164,82185,60388
0001141391,0001141391,MA,2023,2023-12-31,2024-02-13,0001141391-24-000022,data/raw/0001141391/000114139124000022/ma-20231231.htm,,459291,82979,54545
0001141391,0001141391,MA,2024,2024-12-31,2025-02-12,0001141391-25-000011,data/raw/0001141391/000114139125000011/ma-20241231.htm,,451041,81703,52233
0001141391,0001141391,MA,2025,2025-12-31,2026-02-11,0001141391-26-000013,data/raw/0001141391/000114139126000013/ma-20251231.htm,,448900,83264,50002
0000063908,0000063908,MCD,2007,2007-12-31,2008-02-25,0001193125-08-037220,data/raw/0000063908/000119312508037220/d10k.htm,,268768,16365,107716
0000063908,0000063908,MCD,2008,2008-12-31,2009-02-25,0001193125-09-037008,data/raw/0000063908/000119312509037008/d10k.htm,,269638,17064,111651
0000063908,0000063908,MCD,2009,2009-12-31,2010-02-26,0001193125-10-042025,data/raw/0000063908/000119312510042025/d10k.htm,,268591,18151,105657
0000063908,0000063908,MCD,2010,2010-12-31,2011-02-25,0001193125-11-046701,data/raw/0000063908/000119312511046701/d10k.htm,,240294,17332,89710
0000063908,0000063908,MCD,2011,2011-12-31,2012-02-24,0001193125-12-077317,data/raw/0000063908/000119312512077317/d260574d10k.htm,,238492,18716,89161
0000063908,0000063908,MCD,2012,2012-12-31,2013-02-25,0000063908-13-000010,data/raw/0000063908/000006390813000010/mcd-12312012x10k.htm,,239989,19884,91579
0000063908,0000063908,MCD,2013,2013-12-31,2014-02-24,0000063908-14-000019,data/raw/0000063908/000006390814000019/mcd-12312013x10k.htm,,226369,20430,80301
0000063908,0000063908,MCD,2014,2014-12-31,2015-02-24,0000063908-15-000016,data/raw/0000063908/000006390815000016/mcd-12312014x10k.htm,,247646,31225,87571
0000063908,0000063908,MCD,2015,2015-12-31,2016-02-25,0000063908-16-000103,data/raw/0000063908/000006390816000103/mcd-12312015x10k.htm,,259215,33327,88871
0000063908,0000063908,MCD,2016,2016-12-31,2017-03-01,0000063908-17-000017,data/raw/0000063908/000006390817000017/mcd-12312016x10k.htm,,256840,35231,80309
0000063908,0000063908,MCD,2017,2017-12-31,2018-02-23,0000063908-18-000010,data/raw/0000063908/000006390818000010/mcd-12312017x10k.htm,,260921,36443,82688
0000063908,0000063908,MCD,2018,2018-12-31,2019-02-22,0000063908-19-000010,data/raw/0000063908/000006390819000010/mcd-12312018x10k.htm,,258872,36621,80769
0000063908,0000063908,MCD,2019,2019-12-31,2020-02-26,0000063908-20-000022,data/raw/0000063908/000006390820000022/mcd-12312019x10k.htm,,255873,0,0
0000063908,0000063908,MCD,2020,2020-12-31,2021-02-23,0000063908-21-000013,data/raw/0000063908/000006390821000013/mcd-20201231.htm,,269381,0,0
0000063908,0000063908,MCD,2021,2021-12-31,2022-02-24,0000063908-22-000011,data/raw/0000063908/000006390822000011/mcd-20211231.htm,,268821,0,0
0000063908,0000063908,MCD,2022,2022-12-31,2023-02-24,0000063908-23-000012,data/raw/0000063908/000006390823000012/mcd-20221231.htm,,267473,0,0
0000063908,0000063908,MCD,2023,2023-12-31,2024-02-22,0000063908-24-000072,data/raw/0000063908/000006390824000072/mcd-20231231.htm,,275033,0,0
0000063908,0000063908,MCD,2024,2024-12-31,2025-02-25,0000063908-25-000012,data/raw/0000063908/000006390825000012/mcd-20241231.htm,,282900,0,0
0000063908,0000063908,MCD,2025,2025-12-31,2026-02-24,0000063908-26-000035,data/raw/0000063908/000006390826000035/mcd-20251231.htm,,275771,0,0
0001103982,0001103982,MDLZ,2007,2007-12-31,2008-02-25,0001193125-08-037590,data/raw/0001103982/000119312508037590/d10k.htm,,321235,12354,104335
0001103982,0001103982,MDLZ,2008,2008-12-31,2009-02-27,0001193125-09-040798,data/raw/0001103982/000119312509040798/d10k.htm,,343753,15767,111708
0001103982,0001103982,MDLZ,2009,2009-12-31,2010-02-25,0001193125-10-040106,data/raw/0001103982/000119312510040106/d10k.htm,,387189,16414,141275
0001103982,0001103982,MDLZ,2010,2010-12-31,2011-02-28,0001193125-11-048979,data/raw/0001103982/000119312511048979/d10k.htm,,384533,24783,133580
0001103982,0001103982,MDLZ,2011,2011-12-31,2012-02-27,0001193125-12-080318,data/raw/0001103982/000119312512080318/d277353d10k.htm,,377551,29571,125774
0001103982,0001103982,MDLZ,2012,2012-12-31,2013-02-25,0001193125-13-073227,data/raw/0001103982/000119312513073227/d456052d10k.htm,,393494,30119,126014
0001103982,0001103982,MDLZ,2013,2013-12-31,2014-03-03,0001193125-14-079175,data/raw/0001103982/000119312514079175/d645322d10k.htm,,456750,36707,157909
0001103982,0001103982,MDLZ,2014,2014-12-31,2015-02-20,0001193125-15-055355,data/raw/0001103982/000119312515055355/d840894d10k.htm,,402040,40219,103030
0001103982,0001103982,MDLZ,2015,2015-12-31,2016-02-19,0001193125-16-469394,data/raw/0001103982/000119312516469394/d51394d10k.htm,,462743,41464,129726
0001103982,0001103982,MDLZ,2016,2016-12-31,2017-02-24,0001193125-17-055858,data/raw/0001103982/000119312517055858/d288385d10k.htm,,487638,43857,147837
0001103982,0001103982,MDLZ,2017,2017-12-31,2018-02-09,0001193125-18-037332,data/raw/0001103982/000119312518037332/d466496d10k.htm,,480633,49138,141783
0001103982,0001103982,MDLZ,2018,2018-12-31,2019-02-08,0001103982-19-000005,data/raw/0001103982/000110398219000005/mdlz10k123118document.htm,,469184,54979,128014
0001103982,0001103982,MDLZ,2019,2019-12-31,2020-02-07,0001103982-20-000003,data/raw/0001103982/000110398220000003/mdlz10k123119document1.htm,,471491,60266,125449
0001103982,0001103982,MDLZ,2020,2020-12-31,2021-02-05,0001103982-21-000004,data/raw/0001103982/000110398221000004/mdlz-20201231.htm,,485282,67575,141316
0001103982,0001103982,MDLZ,2021,2021-12-31,2022-02-04,0001103982-22-000003,data/raw/0001103982/000110398222000003/mdlz-20211231.htm,,501337,75210,147073
0001103982,0001103982,MDLZ,2022,2022-12-31,2023-02-03,0001103982-23-000006,data/raw/0001103982/000110398223000006/mdlz-20221231.htm,,475754,81471,125420
0001103982,0001103982,MDLZ,2023,2023-12-31,2024-02-02,0001103982-24-000019,data/raw/0001103982/000110398224000019/mdlz-20231231.htm,,460234,83029,110987
0001103982,0001103982,MDLZ,2024,2024-12-31,2025-02-05,0001103982-25-000030,data/raw/0001103982/000110398225000030/mdlz-20241231.htm,,452459,84468,116494
0001103982,0001103982,MDLZ,2025,2025-12-31,2026-02-04,0001628280-26-005345,data/raw/0001103982/000162828026005345/mdlz-20251231.htm,,413166,81421,86267
0001613103,0000064670,MDT,2007,2007-04-27,2007-06-25,0000897101-07-001326,data/raw/0000064670/000089710107001326/medtronic072487s1_10k.htm,,168811,21523,0
0001613103,0000064670,MDT,2008,2008-04-25,2008-06-24,0000897101-08-001392,data/raw/0000064670/000089710108001392/medtronic082604s1_10k.htm,,189798,25736,0
0001613103,0000064670,MDT,2009,2009-04-24,2009-06-23,0000897101-09-001266,data/raw/0000064670/000089710109001266/medtronic092639s2_10k.htm,,195415,26976,0
0001613103,0000064670,MDT,2010,2010-04-30,2010-06-29,0000897101-10-001328,data/raw/0000064670/000089710110001328/medtronic103067s1_10k.htm,,129126,27710,0
0001613103,0000064670,MDT,2011,2011-04-29,2011-06-28,0000897101-11-001132,data/raw/0000064670/000089710111001132/medtronic113060s1_10k.htm,,138464,33687,0
0001613103,0000064670,MDT,2012,2012-04-27,2012-06-26,0000897101-12-001054,data/raw/0000064670/000089710112001054/medtronic122599_10k.htm,,510840,70810,0
0001613103,0000064670,MDT,2013,2013-04-26,2013-06-24,0000064670-13-000006,data/raw/0000064670/000006467013000006/mdt-2013426x10k.htm,,497965,45473,0
0001613103,0000064670,MDT,2014,2014-04-25,2014-06-20,0000064670-14-000010,data/raw/0000064670/000006467014000010/mdt-2014425x10k.htm,,537647,52629,0
0001613103,0001613103,MDT,2015,2015-04-24,2015-06-23,0001613103-15-000028,data/raw/0001613103/000161310315000028/mdt-2015424x10k.htm,,626091,88972,2261
0001613103,0001613103,MDT,2016,2016-04-29,2016-06-28,0001613103-16-000093,data/raw/0001613103/000161310316000093/mdt-2016429x10k.htm,,628724,89071,0
0001613103,0001613103,MDT,2017,2017-04-28,2017-06-27,0001613103-17-000018,data/raw/0001613103/000161310317000018/mdt-2017428x10k.htm,,612986,94059,2565
0001613103,0001613103,MDT,2018,2018-04-27,2018-06-22,0001613103-18-000024,data/raw/0001613103/000161310318000024/mdt-2018427x10k.htm,,533671,61895,0
0001613103,0001613103,MDT,2019,2019-04-26,2019-06-21,0001613103-19-000028,data/raw/0001613103/000161310319000028/mdt-2019426x10k.htm,,524141,62455,0
0001613103,0001613103,MDT,2020,2020-04-24,2020-06-19,0001613103-20-000021,data/raw/0001613103/000161310320000021/mdt-20200424.htm,,497191,72030,0
0001613103,0001613103,MDT,2021,2021-04-30,2021-06-25,0001613103-21-000027,data/raw/0001613103/000161310321000027/mdt-20210430.htm,,478835,72915,0
0001613103,0001613103,MDT,2022,2022-04-29,2022-06-23,0001613103-22-000023,data/raw/0001613103/000161310322000023/mdt-20220429.htm,,462306,71377,0
0001613103,0001613103,MDT,2023,2023-04-28,2023-06-22,0001613103-23-000040,data/raw/0001613103/000161310323000040/mdt-20230428.htm,,460580,73392,0
0001613103,0001613103,MDT,2024,2024-04-26,2024-06-20,0001613103-24-000072,data/raw/0001613103/000161310324000072/mdt-20240426.htm,,466790,72855,0
0001613103,0001613103,MDT,2025,2025-04-25,2025-06-20,0001613103-25-000091,data/raw/0001613103/000161310325000091/mdt-20250425.htm,,461480,73211,0
0001326801,0001326801,META,2012,2012-12-31,2013-02-01,0001326801-13-000003,data/raw/0001326801/000132680113000003/fb-12312012x10k.htm,,341603,89580,6834
0001326801,0001326801,META,2013,2013-12-31,2014-01-31,0001326801-14-000007,data/raw/0001326801/000132680114000007/fb-12312013x10k.htm,,320523,92917,7048
0001326801,0001326801,META,2014,2014-12-31,2015-01-29,0001326801-15-000006,data/raw/0001326801/000132680115000006/fb-12312014x10k.htm,,296835,93158,7546
0001326801,0001326801,META,2015,2015-12-31,2016-01-28,0001326801-16-000043,data/raw/0001326801/000132680116000043/fb-12312015x10k.htm,,296599,98781,7225
0001326801,0001326801,META,2016,2016-12-31,2017-02-03,0001326801-17-000007,data/raw/0001326801/000132680117000007/fb-12312016x10k.htm,,320877,105682,7802
0001326801,0001326801,META,2017,2017-12-31,2018-02-01,0001326801-18-000009,data/raw/0001326801/000132680118000009/fb-12312017x10k.htm,,313671,109749,7670
0001326801,0001326801,META,2018,2018-12-31,2019-01-31,0001326801-19-000009,data/raw/0001326801/000132680119000009/fb-12312018x10k.htm,,321115,116526,0
0001326801,0001326801,META,2019,2019-12-31,2020-01-30,0001326801-20-000013,data/raw/0001326801/000132680120000013/fb-12312019x10k.htm,,367389,140104,18196
0001326801,0001326801,META,2020,2020-12-31,2021-01-28,0001326801-21-000014,data/raw/0001326801/000132680121000014/fb-20201231.htm,,419015,162520,19049
0001326801,0001326801,META,2021,2021-12-31,2022-02-03,0001326801-22-000018,data/raw/0001326801/000132680122000018/fb-20211231.htm,,424229,170480,9987
0001326801,0001326801,META,2022,2022-12-31,2023-02-02,0001326801-23-000013,data/raw/0001326801/000132680123000013/meta-20221231.htm,,462418,169004,6572
0001326801,0001326801,META,2023,2023-12-31,2024-02-02,0001326801-24-000012,data/raw/0001326801/000132680124000012/meta-20231231.htm,,487560,182385,6185
0001326801,0001326801,META,2024,2024-12-31,2025-01-30,0001326801-25-000017,data/raw/0001326801/000132680125000017/meta-20241231.htm,,500235,189112,5641
0001326801,0001326801,META,2025,2025-12-31,2026-01-29,0001628280-26-003942,data/raw/0001326801/000162828026003942/meta-20251231.htm,,516044,196032,5889
0000066740,0000066740,MMM,2007,2007-12-31,2008-02-15,0001104659-08-011226,data/raw/0000066740/000110465908011226/a08-2453_110k.htm,,364884,5763,107173
0000066740,0000066740,MMM,2008,2008-12-31,2009-02-17,0001104659-09-009669,data/raw/0000066740/000110465909009669/a09-1282_110k.htm,,430133,7666,130567
0000066740,0000066740,MMM,2009,2009-12-31,2010-02-16,0001104659-10-007295,data/raw/0000066740/000110465910007295/a09-35783_110k.htm,,483730,7664,131242
0000066740,0000066740,MMM,2010,2010-12-31,2011-02-16,0001104659-11-007845,data/raw/0000066740/000110465911007845/a11-2060_110k.htm,,468552,7366,109445
0000066740,0000066740,MMM,2011,2011-12-31,2012-02-16,0001104659-12-010566,data/raw/0000066740/000110465912010566/a11-31280_110k.htm,,484738,8931,118326
0000066740,0000066740,MMM,2012,2012-12-31,2013-02-14,0001104659-13-010881,data/raw/0000066740/000110465913010881/a13-1203_110k.htm,,467888,9274,112712
0000066740,0000066740,MMM,2013,2013-12-31,2014-02-13,0001104659-14-009773,data/raw/0000066740/000110465914009773/a14-5644_110k.htm,,457066,9830,111519
0000066740,0000066740,MMM,2014,2014-12-31,2015-02-12,0001104659-15-009560,data/raw/0000066740/000110465915009560/a15-1770_110k.htm,,453741,10291,109471
0000066740,0000066740,MMM,2015,2015-12-31,2016-02-11,0001558370-16-003162,data/raw/0000066740/000155837016003162/mmm-20151231x10k.htm,,450058,11672,107662
0000066740,0000066740,MMM,2016,2016-12-31,2017-02-09,0001558370-17-000479,data/raw/0000066740/000155837017000479/mmm-20161231x10k.htm,,484879,12035,118876
0000066740,0000066740,MMM,2017,2017-12-31,2018-02-08,0001558370-18-000535,data/raw/0000066740/000155837018000535/mmm-20171231x10k.htm,,506883,11578,124499
0000066740,0000066740,MMM,2018,2018-12-31,2019-02-07,0001558370-19-000470,data/raw/0000066740/000155837019000470/mmm-20181231x10k.htm,,505427,11950,132132
0000066740,0000066740,MMM,2019,2019-12-31,2020-02-06,0001558370-20-000581,data/raw/0000066740/000155837020000581/mmm-20191231x10k62bf35.htm,,531672,17091,126802
0000066740,0000066740,MMM,2020,2020-12-31,2021-02-04,0001558370-21-000737,data/raw/0000066740/000155837021000737/mmm-20201231x10k.htm,,544904,22819,128035
0000066740,0000066740,MMM,2021,2021-12-31,2022-02-09,0000066740-22-000010,data/raw/0000066740/000006674022000010/mmm-20211231.htm,,506110,22702,88712
0000066740,0000066740,MMM,2022,2022-12-31,2023-02-08,0000066740-23-000014,data/raw/0000066740/000006674023000014/mmm-20221231.htm,,512923,34699,87479
0000066740,0000066740,MMM,2023,2023-12-31,2024-02-07,0000066740-24-000016,data/raw/0000066740/000006674024000016/mmm-20231231.htm,,503801,40310,88410
0000066740,0000066740,MMM,2024,2024-12-31,2025-02-05,0000066740-25-000006,data/raw/0000066740/000006674025000006/mmm-20241231.htm,,523701,44706,87023
0000066740,0000066740,MMM,2025,2025-12-31,2026-02-03,0000066740-26-000014,data/raw/0000066740/000006674026000014/mmm-20251231.htm,,468974,48417,63293
0000764180,0000764180,MO,2007,2007-12-31,2008-02-28,0001193125-08-041586,data/raw/0000764180/000119312508041586/d10k.htm,,196015,21323,0
0000764180,0000764180,MO,2008,2008-12-31,2009-02-27,0001193125-09-041005,data/raw/0000764180/000119312509041005/d10k.htm,,196421,16176,0
0000764180,0000764180,MO,2009,2009-12-31,2010-02-24,0001193125-10-039027,data/raw/0000764180/000119312510039027/d10k.htm,,215222,19037,0
0000764180,0000764180,MO,2010,2010-12-31,2011-02-25,0001193125-11-045778,data/raw/0000764180/000119312511045778/d10k.htm,,229194,20474,0
0000764180,0000764180,MO,2011,2011-12-31,2012-02-16,0001193125-12-064660,data/raw/0000764180/000119312512064660/d239844d10k.htm,,232210,22204,0
0000764180,0000764180,MO,2012,2012-12-31,2013-02-27,0000764180-13-000024,data/raw/0000764180/000076418013000024/form10k.htm,,526897,21583,153710
0000764180,0000764180,MO,2013,2013-12-31,2014-02-26,0000764180-14-000025,data/raw/0000764180/000076418014000025/a2013form10-kq42013.htm,,522347,23550,142756
0000764180,0000764180,MO,2014,2014-12-31,2015-02-25,0000764180-15-000022,data/raw/0000764180/000076418015000022/a2014form10-kq42014.htm,,504917,26620,129383
0000764180,0000764180,MO,2015,2015-12-31,2016-02-25,0000764180-16-000128,data/raw/0000764180/000076418016000128/a2015form10-k.htm,,544465,33697,128590
0000764180,0000764180,MO,2016,2016-12-31,2017-02-27,0000764180-17-000028,data/raw/0000764180/000076418017000028/a2016form10-k.htm,,565357,32059,133580
0000764180,0000764180,MO,2017,2017-12-31,2018-02-27,0000764180-18-000028,data/raw/0000764180/000076418018000028/a2017form10-kq4.htm,,528821,32591,134932
0000764180,0000764180,MO,2018,2018-12-31,2019-02-26,0000764180-19-000023,data/raw/0000764180/000076418019000023/a2018form10-kq4.htm,,474373,40152,139709
0000764180,0000764180,MO,2019,2019-12-31,2020-02-25,0000764180-20-000018,data/raw/0000764180/000076418020000018/a2019form10-kq4.htm,,504955,46064,149895
0000764180,0000764180,MO,2020,2020-12-31,2021-02-26,0000764180-21-000037,data/raw/0000764180/000076418021000037/mo-20201231.htm,,539524,55924,178607
0000764180,0000764180,MO,2021,2021-12-31,2022-02-25,0000764180-22-000019,data/raw/0000764180/000076418022000019/mo-20211231.htm,,515073,56431,160321
0000764180,0000764180,MO,2022,2022-12-31,2023-02-27,0000764180-23-000020,data/raw/0000764180/000076418023000020/mo-20221231.htm,,485421,49607,150209
0000764180,0000764180,MO,2023,2023-12-31,2024-02-27,0000764180-24-000018,data/raw/0000764180/000076418024000018/mo-20231231.htm,,487579,51794,149780
0000764180,0000764180,MO,2024,2024-12-31,2025-02-26,0000764180-25-000019,data/raw/0000764180/000076418025000019/mo-20241231.htm,,517870,65410,160282
0000764180,0000764180,MO,2025,2025-12-31,2026-02-25,0000764180-26-000017,data/raw/0000764180/000076418026000017/mo-20251231.htm,,505337,68914,149840
0000310158,0000310158,MRK,2007,2007-12-31,2008-02-29,0000950123-08-002339,data/raw/0000310158/000095012308002339/y50144e10vk.htm,,448586,35233,35916
0000310158,0000310158,MRK,2008,2008-12-31,2009-02-27,0000950123-09-003694,data/raw/0000310158/000095012309003694/y74771e10vk.htm,,466702,39336,46803
0000310158,0000310158,MRK,2009,2009-12-31,2010-03-01,0000950123-10-018679,data/raw/0000310158/000095012310018679/y81622e10vk.htm,,887748,66565,209484
0000310158,0000310158,MRK,2010,2010-12-31,2011-02-28,0000950123-11-019286,data/raw/0000310158/000095012311019286/y87773e10vk.htm,,712002,67065,201336
0000310158,0000310158,MRK,2011,2011-12-31,2012-02-28,0001193125-12-084319,data/raw/0000310158/000119312512084319/d274705d10k.htm,,656114,59616,188807
0000310158,0000310158,MRK,2012,2012-12-31,2013-02-28,0001193125-13-084618,data/raw/0000310158/000119312513084618/d438975d10k.htm,,608917,53489,187170
0000310158,0000310158,MRK,2013,2013-12-31,2014-02-27,0000310158-14-000009,data/raw/0000310158/000031015814000009/mrk1231201310k.htm,,611429,53736,187816
0000310158,0000310158,MRK,2014,2014-12-31,2015-02-27,0000310158-15-000005,data/raw/0000310158/000031015815000005/mrk1231201410k.htm,,618131,53075,201529
0000310158,0000310158,MRK,2015,2015-12-31,2016-02-26,0000310158-16-000063,data/raw/0000310158/000031015816000063/mrk1231201510k.htm,,618916,46750,199852
0000310158,0000310158,MRK,2016,2016-12-31,2017-02-28,0000310158-17-000010,data/raw/0000310158/000031015817000010/mrk1231201610k.htm,,577969,47652,172347
0000310158,0000310158,MRK,2017,2017-12-31,2018-02-27,0000310158-18-000005,data/raw/0000310158/000031015818000005/mrk1231201710k.htm,,576411,54570,162499
0000310158,0000310158,MRK,2018,2018-12-31,2019-02-27,0000310158-19-000014,data/raw/0000310158/000031015819000014/mrk1231201810k.htm,,585251,53721,159356
0000310158,0000310158,MRK,2019,2019-12-31,2020-02-26,0000310158-20-000005,data/raw/0000310158/000031015820000005/mrk1231201910k.htm,,546098,63114,143213
0000310158,0000310158,MRK,2020,2020-12-31,2021-02-25,0000310158-21-000004,data/raw/0000310158/000031015821000004/mrk-20201231.htm,,583661,71246,144118
0000310158,0000310158,MRK,2021,2021-12-31,2022-02-25,0000310158-22-000003,data/raw/0000310158/000031015822000003/mrk-20211231.htm,,610010,71956,141421
0000310158,0000310158,MRK,2022,2022-12-31,2023-02-24,0001628280-23-005061,data/raw/0000310158/000162828023005061/mrk-20221231.htm,,596818,73441,134756
0000310158,0000310158,MRK,2023,2023-12-31,2024-02-26,0001628280-24-006850,data/raw/0000310158/000162828024006850/mrk-20231231.htm,,596382,69905,131224
